Date,Open,High,Low,Close,Volume,Symbol,MA_7,MA_14,MA_30,Daily_Return,Volatility_7,Price_Range,RSI,MA_Signal,Year,Month
2023-01-12,1359.14,1361.93,1334.42,1357.9,6591385.0,INFY,1352.7,1370.73,1403.65,0.64,13.27,27.51,45.7,Bearish,2023,1
2023-01-13,1360.56,1393.48,1346.34,1379.04,11610426.0,INFY,1353.86,1370.81,1399.54,1.56,15.33,47.14,50.3,Bearish,2023,1
2023-01-16,1384.86,1401.37,1377.8,1399.08,6073063.0,INFY,1360.45,1371.51,1396.05,1.45,22.91,23.57,52.43,Bearish,2023,1
2023-01-17,1400.45,1414.39,1397.7,1411.92,5922644.0,INFY,1372.38,1373.43,1393.81,0.92,25.1,16.69,56.42,Bearish,2023,1
2023-01-18,1416.73,1423.24,1412.01,1417.33,5843098.0,INFY,1380.36,1375.26,1391.97,0.38,29.53,11.23,56.13,Bearish,2023,1
2023-01-19,1412.28,1421.13,1399.67,1411.37,6165284.0,INFY,1389.42,1377.27,1389.49,-0.42,27.6,21.46,56.85,Bearish,2023,1
2023-01-20,1410.54,1416.96,1397.7,1399.12,6496429.0,INFY,1396.54,1377.37,1388.15,-0.87,21.22,19.26,50.35,Bullish,2023,1
2023-01-23,1407.79,1424.57,1401.46,1419.71,4855020.0,INFY,1405.37,1379.04,1388.17,1.47,14.14,23.11,55.24,Bullish,2023,1
2023-01-24,1430.72,1438.79,1421.32,1423.29,5200802.0,INFY,1411.69,1382.78,1387.56,0.25,9.56,17.47,63.05,Bullish,2023,1
2023-01-25,1418.8,1427.05,1411.23,1415.13,4158617.0,INFY,1413.98,1387.22,1386.44,-0.57,7.79,15.82,66.29,Bullish,2023,1
2023-01-27,1417.88,1422.42,1382.48,1393.25,6209955.0,INFY,1411.31,1391.85,1385.79,-1.55,11.1,39.94,67.21,Bullish,2023,1
2023-01-30,1402.1,1416.04,1394.03,1411.28,6964719.0,INFY,1410.45,1395.41,1386.3,1.29,10.79,22.01,64.38,Bullish,2023,1
2023-01-31,1420.54,1420.54,1387.61,1406.64,9448126.0,INFY,1409.77,1399.6,1387.1,-0.33,10.87,32.93,67.84,Bullish,2023,1
2023-02-01,1414.39,1426.18,1401.42,1422.56,6194199.0,INFY,1413.12,1404.83,1388.44,1.13,10.65,24.76,70.46,Bullish,2023,2
2023-02-02,1423.38,1455.44,1423.38,1452.5,6916834.0,INFY,1417.81,1411.59,1390.71,2.1,18.41,32.06,73.6,Bullish,2023,2
2023-02-03,1465.11,1471.67,1442.64,1466.85,7040194.0,INFY,1424.03,1417.86,1393.08,0.99,26.26,29.03,72.68,Bullish,2023,2
2023-02-06,1465.57,1465.57,1432.19,1439.75,4570612.0,INFY,1427.55,1420.76,1395.3,-1.85,26.52,33.38,60.13,Bullish,2023,2
2023-02-07,1438.97,1445.44,1426.22,1432.92,4336238.0,INFY,1433.21,1422.26,1397.14,-0.47,21.78,19.22,55.39,Bullish,2023,2
2023-02-08,1435.76,1470.16,1435.76,1458.69,7983338.0,INFY,1439.99,1425.22,1399.45,1.8,21.19,34.4,59.62,Bullish,2023,2
2023-02-09,1463.92,1485.52,1454.61,1482.99,6904911.0,INFY,1450.89,1430.33,1402.71,1.67,20.81,30.91,65.35,Bullish,2023,2
2023-02-10,1479.28,1482.35,1464.15,1475.25,4786762.0,INFY,1458.42,1435.77,1405.5,-0.52,18.22,18.2,66.63,Bullish,2023,2
2023-02-13,1464.65,1464.65,1436.22,1437.55,4001199.0,INFY,1456.29,1437.05,1407.31,-2.56,19.83,28.43,53.63,Bullish,2023,2
2023-02-14,1453.37,1463.74,1447.36,1461.21,5043736.0,INFY,1455.48,1439.75,1409.42,1.65,19.45,16.38,57.13,Bullish,2023,2
2023-02-15,1452.73,1466.49,1445.39,1464.7,3465747.0,INFY,1459.04,1443.3,1411.7,0.24,18.34,21.1,59.48,Bullish,2023,2
2023-02-16,1467.4,1480.66,1465.43,1469.05,4290289.0,INFY,1464.21,1448.71,1414.97,0.3,14.42,15.23,65.54,Bullish,2023,2
2023-02-17,1461.9,1462.82,1444.93,1452.55,2857734.0,INFY,1463.33,1451.66,1418.29,-1.12,14.99,17.89,58.52,Bullish,2023,2
2023-02-20,1453.6,1470.16,1451.35,1460.48,2417716.0,INFY,1460.11,1455.5,1422.69,0.55,12.23,18.81,60.96,Bullish,2023,2
2023-02-21,1466.21,1468.92,1445.39,1448.6,2723288.0,INFY,1456.31,1457.36,1425.6,-0.81,10.8,23.53,55.39,Bullish,2023,2
2023-02-22,1433.47,1444.48,1426.41,1432.37,3656244.0,INFY,1455.57,1455.93,1428.41,-1.12,12.36,18.07,45.58,Bullish,2023,2
2023-02-23,1439.75,1439.75,1419.85,1422.19,4766854.0,INFY,1449.99,1452.74,1430.84,-0.71,17.23,19.9,40.02,Bullish,2023,2
2023-02-24,1430.72,1438.97,1416.96,1422.14,2790986.0,INFY,1443.91,1451.48,1432.98,0.0,18.63,22.01,45.52,Bullish,2023,2
2023-02-27,1412.38,1412.38,1377.53,1384.22,4920268.0,INFY,1431.79,1448.0,1433.16,-2.67,25.77,34.85,39.31,Bearish,2023,2
2023-02-28,1390.0,1397.7,1358.54,1364.27,9679811.0,INFY,1419.18,1441.26,1432.0,-1.44,34.16,39.16,28.72,Bearish,2023,2
2023-03-01,1368.72,1376.47,1358.72,1372.07,5125043.0,INFY,1406.55,1433.33,1430.67,0.57,32.65,17.75,23.0,Bearish,2023,3
2023-03-02,1361.93,1365.24,1345.7,1350.15,4644499.0,INFY,1392.49,1424.4,1428.43,-1.6,32.73,19.54,21.51,Bearish,2023,3
2023-03-03,1363.54,1366.34,1350.93,1356.71,4615015.0,INFY,1381.68,1418.62,1426.61,0.49,29.71,15.41,28.55,Bearish,2023,3
2023-03-06,1370.69,1394.4,1369.41,1382.52,6561742.0,INFY,1376.01,1413.0,1426.05,1.9,23.92,24.99,29.35,Bearish,2023,3
2023-03-08,1367.02,1372.02,1358.36,1369.0,4137080.0,INFY,1368.42,1406.17,1424.36,-0.98,12.58,13.66,26.15,Bearish,2023,3
2023-03-09,1371.11,1374.18,1352.4,1357.72,5104656.0,INFY,1364.63,1398.21,1422.18,-0.82,10.91,21.78,23.18,Bearish,2023,3
2023-03-10,1339.01,1352.12,1336.85,1349.6,3699580.0,INFY,1362.54,1390.86,1419.99,-0.6,12.31,15.27,24.15,Bearish,2023,3
2023-03-13,1342.86,1355.79,1309.66,1316.17,8798403.0,INFY,1354.55,1380.55,1417.42,-2.48,20.5,46.13,17.88,Bearish,2023,3
2023-03-14,1321.58,1328.32,1294.07,1302.32,7402784.0,INFY,1347.72,1370.1,1413.79,-1.05,28.59,34.25,17.73,Bearish,2023,3
2023-03-15,1318.83,1323.28,1299.43,1302.0,7556182.0,INFY,1339.9,1360.79,1410.3,-0.02,32.88,23.85,19.06,Bearish,2023,3
2023-03-16,1300.3,1300.3,1282.79,1287.74,7323117.0,INFY,1326.36,1351.19,1405.81,-1.1,31.91,17.51,18.7,Bearish,2023,3
2023-03-17,1311.49,1323.32,1294.43,1302.96,9090018.0,INFY,1316.93,1342.67,1400.82,1.18,26.51,28.89,24.09,Bearish,2023,3
2023-03-20,1302.05,1302.05,1270.08,1287.33,8221829.0,INFY,1306.87,1335.75,1394.84,-1.2,21.29,31.97,26.67,Bearish,2023,3
2023-03-21,1283.06,1288.56,1274.81,1275.45,8536755.0,INFY,1296.28,1329.41,1389.36,-0.92,13.52,13.75,27.75,Bearish,2023,3
2023-03-22,1286.73,1290.63,1267.61,1274.12,8356487.0,INFY,1290.27,1322.41,1384.07,-0.1,12.51,23.02,24.64,Bearish,2023,3
2023-03-23,1269.26,1269.26,1256.46,1260.64,7607718.0,INFY,1284.32,1316.02,1377.47,-1.06,15.41,12.8,25.77,Bearish,2023,3
2023-03-24,1272.97,1283.02,1263.34,1266.23,7559127.0,INFY,1279.21,1309.56,1370.24,0.44,14.47,19.68,25.38,Bearish,2023,3
2023-03-27,1271.37,1280.08,1260.22,1273.84,4170193.0,INFY,1277.22,1301.79,1363.53,0.6,14.05,19.86,17.17,Bearish,2023,3
2023-03-28,1276.73,1282.14,1261.83,1263.43,6633366.0,INFY,1271.58,1294.25,1357.73,-0.82,9.03,20.31,17.5,Bearish,2023,3
2023-03-29,1264.72,1274.72,1251.47,1268.89,8813966.0,INFY,1268.94,1287.91,1351.32,0.43,5.77,23.25,21.64,Bearish,2023,3
2023-03-31,1287.65,1311.45,1278.38,1309.61,8711975.0,INFY,1273.82,1285.05,1346.15,3.21,16.56,33.07,39.43,Bearish,2023,3
2023-04-03,1316.08,1316.08,1288.7,1293.93,5242764.0,INFY,1276.65,1283.46,1340.31,-1.2,18.22,27.38,43.51,Bearish,2023,4
2023-04-05,1283.98,1309.2,1283.98,1305.58,7506334.0,INFY,1283.07,1283.7,1335.41,0.9,19.51,25.22,50.96,Bearish,2023,4
2023-04-06,1298.65,1310.02,1293.47,1304.06,6948465.0,INFY,1288.48,1283.84,1330.2,-0.12,19.31,16.55,50.6,Bearish,2023,4
2023-04-10,1305.94,1315.16,1297.74,1309.29,4993788.0,INFY,1293.54,1285.38,1325.55,0.4,19.48,17.42,56.68,Bearish,2023,4
2023-04-11,1310.48,1314.56,1273.89,1289.62,6942255.0,INFY,1297.28,1284.43,1320.79,-1.5,14.65,40.67,45.98,Bearish,2023,4
2023-04-12,1295.95,1312.87,1283.98,1309.93,5831169.0,INFY,1303.15,1286.04,1317.05,1.57,8.17,28.89,56.63,Bearish,2023,4
2023-04-13,1292.92,1294.11,1268.39,1274.07,11267238.0,INFY,1298.07,1285.95,1312.12,-2.74,13.06,25.72,49.64,Bearish,2023,4
2023-04-17,1146.68,1156.64,1087.07,1154.02,53171705.0,INFY,1278.08,1277.37,1304.44,-9.42,56.21,69.57,30.83,Bearish,2023,4
2023-04-18,1164.71,1164.71,1149.25,1154.98,12430884.0,INFY,1256.57,1269.82,1297.47,0.08,70.85,15.46,32.43,Bearish,2023,4
2023-04-19,1150.4,1150.4,1127.52,1130.08,11307230.0,INFY,1231.71,1260.1,1289.4,-2.16,81.18,22.88,28.73,Bearish,2023,4
2023-04-20,1128.71,1135.27,1120.18,1122.01,8621249.0,INFY,1204.96,1249.25,1281.8,-0.71,82.2,15.09,26.31,Bearish,2023,4
2023-04-21,1126.32,1131.05,1118.9,1125.64,8691352.0,INFY,1181.53,1239.41,1274.09,0.32,77.27,12.15,28.04,Bearish,2023,4
2023-04-24,1126.23,1128.07,1117.06,1124.67,8313774.0,INFY,1155.07,1229.11,1265.5,-0.09,54.27,11.01,26.68,Bearish,2023,4
2023-04-25,1124.35,1133.11,1114.31,1123.39,6808576.0,INFY,1133.54,1215.81,1257.31,-0.11,14.54,18.8,15.49,Bearish,2023,4
2023-04-26,1126.23,1130.82,1119.4,1125.82,5680192.0,INFY,1129.51,1203.8,1249.58,0.22,11.51,11.42,17.23,Bearish,2023,4
2023-04-27,1128.07,1144.39,1123.85,1142.97,8020704.0,INFY,1127.8,1192.18,1242.69,1.52,7.15,20.54,18.97,Bearish,2023,4
2023-04-28,1151.64,1154.66,1141.78,1148.93,10118277.0,INFY,1130.49,1181.1,1237.12,0.52,10.78,12.88,20.89,Bearish,2023,4
2023-05-02,1150.58,1173.69,1150.58,1171.58,8886401.0,INFY,1137.57,1171.26,1232.76,1.97,18.09,23.11,25.75,Bearish,2023,5
2023-05-03,1161.08,1167.04,1157.51,1163.97,5549783.0,INFY,1143.05,1162.29,1228.16,-0.65,19.61,9.53,26.89,Bearish,2023,5
2023-05-04,1163.79,1170.07,1157.87,1168.01,4505401.0,INFY,1149.24,1152.15,1224.17,0.35,19.68,12.2,22.23,Bearish,2023,5
2023-05-05,1173.01,1173.01,1150.31,1154.76,5373791.0,INFY,1153.72,1143.63,1219.23,-1.13,16.05,22.7,24.39,Bearish,2023,5
2023-05-08,1157.83,1165.03,1151.18,1160.72,5260842.0,INFY,1158.71,1144.11,1215.01,0.52,10.35,13.85,52.82,Bearish,2023,5
2023-05-09,1161.08,1166.59,1156.22,1165.39,4969897.0,INFY,1161.91,1144.85,1211.34,0.4,7.83,10.37,54.25,Bearish,2023,5
2023-05-10,1170.62,1170.62,1154.8,1158.56,6515734.0,INFY,1163.28,1146.89,1207.49,-0.59,5.74,15.82,63.63,Bearish,2023,5
2023-05-11,1164.98,1170.16,1149.21,1152.0,6888461.0,INFY,1160.49,1149.03,1203.87,-0.57,5.79,20.95,64.56,Bearish,2023,5
2023-05-12,1149.48,1151.91,1136.37,1142.01,8292212.0,INFY,1157.35,1150.2,1199.73,-0.87,8.77,15.54,57.48,Bearish,2023,5
2023-05-15,1146.32,1163.74,1142.42,1154.07,5534710.0,INFY,1155.36,1152.3,1195.73,1.06,7.43,21.32,62.2,Bearish,2023,5
2023-05-16,1160.17,1168.37,1158.1,1159.52,5236469.0,INFY,1156.04,1154.88,1192.27,0.47,7.58,10.27,64.5,Bearish,2023,5
2023-05-17,1156.13,1156.45,1139.48,1143.57,10465667.0,INFY,1153.59,1156.15,1188.09,-1.38,8.53,16.97,56.42,Bearish,2023,5
2023-05-18,1154.3,1155.26,1139.48,1142.74,6948732.0,INFY,1150.35,1156.13,1182.53,-0.07,7.54,15.78,49.91,Bearish,2023,5
2023-05-19,1151.96,1167.78,1148.98,1163.74,11094136.0,INFY,1151.09,1157.19,1178.19,1.84,8.66,18.8,55.41,Bearish,2023,5
2023-05-22,1167.46,1188.23,1164.98,1185.66,7625947.0,INFY,1155.9,1158.19,1174.19,1.88,15.71,23.25,55.17,Bearish,2023,5
2023-05-23,1191.53,1205.24,1189.56,1192.31,7436031.0,INFY,1163.09,1160.22,1170.47,0.56,19.38,15.68,60.48,Bearish,2023,5
2023-05-24,1188.87,1196.85,1184.29,1191.03,4824077.0,INFY,1168.37,1161.86,1166.53,-0.11,21.44,12.56,58.69,Bullish,2023,5
2023-05-25,1187.22,1198.69,1182.41,1196.26,4334121.0,INFY,1173.62,1164.83,1163.41,0.44,23.32,16.28,66.68,Bullish,2023,5
2023-05-26,1197.77,1213.77,1197.77,1208.27,5521606.0,INFY,1182.86,1168.22,1160.03,1.0,22.23,16.0,68.23,Bullish,2023,5
2023-05-29,1222.26,1222.26,1201.3,1205.47,4419365.0,INFY,1191.82,1171.09,1157.74,-0.23,14.74,20.96,65.59,Bullish,2023,5
2023-05-30,1206.02,1216.48,1200.66,1214.14,6274719.0,INFY,1199.02,1175.06,1159.74,0.72,10.41,15.82,71.31,Bullish,2023,5
2023-05-31,1210.47,1220.79,1205.24,1209.05,17800782.0,INFY,1202.36,1179.13,1161.54,-0.42,9.08,15.55,72.12,Bullish,2023,5
2023-06-01,1212.95,1219.32,1208.87,1210.15,4277841.0,INFY,1204.91,1184.0,1164.21,0.09,8.26,10.45,78.38,Bullish,2023,6
2023-06-02,1216.66,1220.28,1204.62,1207.36,10909311.0,INFY,1207.24,1187.8,1167.06,-0.23,5.54,15.66,74.05,Bullish,2023,6
2023-06-05,1212.01,1217.07,1205.78,1212.47,5002553.0,INFY,1209.56,1191.59,1169.95,0.42,2.98,11.29,73.97,Bullish,2023,6
2023-06-06,1197.69,1197.69,1183.2,1188.77,10008100.0,INFY,1206.77,1194.82,1172.09,-1.95,8.46,14.49,69.12,Bullish,2023,6
2023-06-07,1199.46,1202.71,1192.03,1198.02,5397578.0,INFY,1205.71,1198.76,1174.58,0.78,9.1,10.68,71.83,Bullish,2023,6
2023-06-08,1195.46,1200.86,1190.72,1192.3,5034942.0,INFY,1202.59,1200.8,1176.79,-0.48,9.46,10.14,62.83,Bullish,2023,6
2023-06-09,1192.03,1192.03,1174.83,1176.64,5339073.0,INFY,1197.96,1200.16,1177.92,-1.31,13.03,17.2,45.71,Bullish,2023,6
2023-06-12,1183.66,1204.29,1183.2,1200.81,4785588.0,INFY,1196.62,1200.77,1179.65,2.05,12.01,21.09,53.47,Bullish,2023,6
2023-06-13,1208.2,1214.33,1205.55,1212.8,4846587.0,INFY,1197.4,1202.32,1181.02,1.0,12.96,8.78,58.17,Bullish,2023,6
2023-06-14,1214.19,1214.52,1201.97,1208.66,3457981.0,INFY,1196.86,1203.21,1182.51,-0.34,12.28,12.55,54.69,Bullish,2023,6
2023-06-15,1202.67,1202.67,1192.16,1196.02,6161155.0,INFY,1197.89,1202.33,1183.44,-1.05,11.78,10.51,45.39,Bullish,2023,6
2023-06-16,1196.21,1209.69,1190.68,1200.53,8536287.0,INFY,1198.25,1201.98,1184.97,0.38,11.83,19.01,48.16,Bullish,2023,6
2023-06-19,1202.71,1207.83,1196.25,1202.71,4451787.0,INFY,1199.74,1201.16,1186.37,0.18,11.61,11.58,45.54,Bullish,2023,6
2023-06-20,1202.71,1212.94,1200.02,1211.45,4009180.0,INFY,1204.71,1201.34,1187.9,0.73,6.31,12.92,50.91,Bullish,2023,6
2023-06-21,1208.24,1211.82,1203.64,1207.69,4041529.0,INFY,1205.69,1201.16,1189.54,-0.31,6.13,8.18,49.08,Bullish,2023,6
2023-06-22,1198.44,1198.44,1183.66,1191.14,6676607.0,INFY,1202.6,1200.0,1190.85,-1.37,7.3,14.78,44.52,Bullish,2023,6
2023-06-23,1186.4,1189.1,1174.23,1175.76,7239467.0,INFY,1197.9,1197.38,1191.97,-1.29,11.89,14.87,38.41,Bullish,2023,6
2023-06-26,1180.64,1184.12,1173.2,1180.73,3403244.0,INFY,1195.72,1196.8,1192.86,0.42,13.58,10.92,47.12,Bullish,2023,6
2023-06-27,1189.7,1191.56,1184.31,1188.91,3240024.0,INFY,1194.06,1196.15,1193.84,0.69,13.61,7.25,46.71,Bullish,2023,6
2023-06-28,1199.0,1205.22,1191.0,1202.11,5662358.0,INFY,1193.97,1196.85,1195.79,1.11,13.54,14.22,53.36,Bearish,2023,6
2023-06-30,1215.91,1244.45,1212.43,1241.29,12821692.0,INFY,1198.23,1201.47,1199.07,3.26,22.01,32.02,69.06,Bearish,2023,6
2023-07-03,1236.17,1251.05,1234.73,1239.61,7732412.0,INFY,1202.79,1204.24,1201.6,-0.14,27.03,16.32,63.19,Bullish,2023,7
2023-07-04,1249.47,1251.05,1237.48,1250.26,5797775.0,INFY,1211.24,1206.92,1203.76,0.86,31.63,13.57,62.85,Bullish,2023,7
2023-07-05,1262.06,1262.15,1246.4,1252.25,5414936.0,INFY,1222.17,1210.03,1205.76,0.16,30.52,15.75,65.18,Bullish,2023,7
2023-07-06,1247.84,1252.39,1242.82,1249.09,5963897.0,INFY,1231.93,1213.82,1207.69,-0.25,25.59,9.57,69.78,Bullish,2023,7
2023-07-07,1239.89,1250.86,1231.85,1236.36,6295647.0,INFY,1238.71,1216.38,1209.03,-1.02,17.21,19.01,62.58,Bullish,2023,7
2023-07-10,1242.26,1247.23,1226.23,1235.38,3940315.0,INFY,1243.46,1218.72,1209.93,-0.08,6.96,21.0,61.57,Bullish,2023,7
2023-07-11,1239.38,1255.6,1233.39,1253.46,6126128.0,INFY,1245.2,1221.72,1211.53,1.46,7.79,22.21,63.96,Bullish,2023,7
2023-07-12,1255.69,1256.53,1233.39,1239.24,8102770.0,INFY,1245.15,1223.97,1212.37,-1.13,7.84,23.14,59.8,Bullish,2023,7
2023-07-13,1240.73,1279.67,1236.96,1268.8,9977644.0,INFY,1247.8,1229.52,1214.36,2.39,11.92,42.71,72.32,Bullish,2023,7
2023-07-14,1283.25,1329.12,1283.25,1325.36,12833381.0,INFY,1258.24,1240.2,1218.2,4.46,31.85,45.87,84.77,Bullish,2023,7
2023-07-17,1325.36,1356.03,1314.53,1322.57,11569884.0,INFY,1268.74,1250.34,1222.04,-0.21,39.51,41.5,83.3,Bullish,2023,7
2023-07-18,1332.84,1373.69,1328.19,1371.13,16743977.0,INFY,1287.99,1263.35,1227.33,3.67,51.98,45.5,85.96,Bullish,2023,7
2023-07-19,1381.17,1393.07,1357.65,1370.9,13687062.0,INFY,1307.35,1275.41,1233.4,-0.02,54.3,35.42,85.11,Bullish,2023,7
2023-07-20,1367.23,1367.23,1339.07,1347.24,8347221.0,INFY,1320.75,1282.98,1238.37,-1.73,50.2,28.16,73.56,Bullish,2023,7
2023-07-21,1227.07,1254.76,1212.94,1237.66,45548305.0,INFY,1320.52,1282.84,1239.89,-8.13,50.63,41.82,49.71,Bullish,2023,7
2023-07-24,1246.4,1254.67,1240.12,1242.31,8859789.0,INFY,1316.74,1282.27,1242.07,0.38,55.86,14.55,48.78,Bullish,2023,7
2023-07-25,1242.68,1248.12,1230.83,1240.45,6801982.0,INFY,1304.61,1281.43,1243.4,-0.15,62.5,17.29,48.19,Bullish,2023,7
2023-07-26,1248.26,1254.76,1244.91,1253.69,5528885.0,INFY,1294.77,1281.75,1244.76,1.07,64.59,9.85,50.68,Bullish,2023,7
2023-07-27,1262.76,1267.59,1252.02,1257.69,9191861.0,INFY,1278.56,1283.28,1246.39,0.32,55.88,15.57,53.25,Bullish,2023,7
2023-07-28,1258.34,1267.64,1241.75,1245.93,6122735.0,INFY,1260.71,1284.03,1248.06,-0.94,38.83,25.89,51.56,Bullish,2023,7
2023-07-31,1253.6,1261.73,1239.19,1260.06,7902180.0,INFY,1248.26,1284.5,1250.04,1.13,8.87,22.54,50.99,Bearish,2023,7
2023-08-01,1265.92,1272.42,1261.27,1268.89,6064652.0,INFY,1252.72,1286.62,1252.25,0.7,10.38,11.15,54.5,Bullish,2023,8
2023-08-02,1272.7,1275.16,1253.32,1261.13,7419145.0,INFY,1255.41,1286.07,1253.9,-0.61,9.64,21.84,48.75,Bullish,2023,8
2023-08-03,1254.76,1270.15,1253.83,1268.05,6503741.0,INFY,1259.35,1281.98,1255.92,0.55,8.01,16.32,38.89,Bullish,2023,8
2023-08-04,1272.33,1288.13,1265.92,1281.11,5712345.0,INFY,1263.27,1279.02,1258.91,1.03,10.95,22.21,42.27,Bullish,2023,8
2023-08-07,1289.99,1296.59,1279.86,1294.73,3729093.0,INFY,1268.56,1273.56,1262.88,1.06,15.72,16.73,33.63,Bullish,2023,8
2023-08-08,1294.59,1295.24,1286.74,1292.13,4161877.0,INFY,1275.16,1267.93,1266.59,-0.2,14.27,8.5,33.29,Bullish,2023,8
2023-08-09,1286.37,1297.52,1284.97,1296.03,4090828.0,INFY,1280.3,1264.28,1270.16,0.3,14.4,12.55,38.14,Bullish,2023,8
2023-08-10,1293.43,1297.33,1287.85,1291.1,3873025.0,INFY,1283.47,1268.09,1273.13,-0.38,13.91,9.48,74.01,Bullish,2023,8
2023-08-11,1293.8,1298.31,1270.61,1275.07,5783517.0,INFY,1285.46,1270.43,1274.26,-1.24,10.83,27.7,63.36,Bullish,2023,8
2023-08-14,1275.07,1296.59,1269.26,1295.24,4304135.0,INFY,1289.34,1274.35,1276.11,1.58,8.07,27.33,69.44,Bullish,2023,8
2023-08-16,1311.27,1319.78,1306.26,1318.43,7735313.0,INFY,1294.68,1278.97,1278.38,1.79,12.72,13.52,71.45,Bullish,2023,8
2023-08-17,1319.83,1319.83,1306.81,1311.97,5618346.0,INFY,1297.14,1282.85,1280.37,-0.49,14.3,13.02,67.7,Bullish,2023,8
2023-08-18,1304.68,1309.32,1288.36,1290.83,5134103.0,INFY,1296.95,1286.05,1281.76,-1.61,14.38,20.96,63.79,Bullish,2023,8
2023-08-21,1291.71,1307.74,1289.29,1306.26,3032722.0,INFY,1298.41,1289.35,1284.09,1.2,14.79,18.45,64.08,Bullish,2023,8
2023-08-22,1305.6,1306.86,1298.12,1304.72,2890714.0,INFY,1300.36,1291.91,1286.41,-0.12,14.56,8.74,61.43,Bullish,2023,8
2023-08-23,1316.11,1316.67,1306.49,1308.63,2559125.0,INFY,1305.15,1295.31,1288.25,0.3,9.48,10.18,65.53,Bullish,2023,8
2023-08-24,1321.22,1324.52,1314.67,1323.17,5171963.0,INFY,1309.14,1299.24,1291.04,1.11,10.44,9.85,67.17,Bullish,2023,8
2023-08-25,1313.32,1322.15,1311.83,1319.92,4307172.0,INFY,1309.36,1302.02,1292.75,-0.25,10.68,10.32,62.88,Bullish,2023,8
2023-08-28,1319.92,1324.29,1311.83,1315.78,3133464.0,INFY,1309.9,1303.52,1292.43,-0.31,10.93,12.46,57.45,Bullish,2023,8
2023-08-29,1323.54,1323.91,1315.46,1317.64,3074444.0,INFY,1313.73,1305.34,1292.26,0.14,7.19,8.45,59.08,Bullish,2023,8
2023-08-30,1326.33,1335.3,1323.54,1333.91,3070887.0,INFY,1317.68,1308.05,1291.02,1.23,9.59,11.76,62.39,Bullish,2023,8
2023-08-31,1333.91,1342.97,1327.87,1334.19,9792735.0,INFY,1321.89,1311.13,1289.8,0.02,9.42,15.1,64.54,Bullish,2023,8
2023-09-01,1330.0,1343.99,1327.45,1341.99,3582133.0,INFY,1326.66,1315.91,1289.62,0.58,10.01,16.54,73.9,Bullish,2023,9
2023-09-04,1341.2,1366.3,1333.49,1361.74,4609014.0,INFY,1332.17,1320.66,1293.76,1.47,16.37,32.81,73.82,Bullish,2023,9
2023-09-05,1361.65,1375.64,1353.75,1374.57,5496840.0,INFY,1339.97,1324.67,1298.17,0.94,21.71,21.89,71.73,Bullish,2023,9
2023-09-06,1377.36,1378.29,1360.07,1373.22,5075786.0,INFY,1348.18,1329.04,1302.59,-0.1,21.9,18.22,74.68,Bullish,2023,9
2023-09-07,1366.86,1369.46,1358.91,1362.77,4411743.0,INFY,1354.63,1334.18,1306.23,-0.76,17.64,10.55,81.72,Bullish,2023,9
2023-09-08,1360.26,1370.71,1357.19,1365.93,3125838.0,INFY,1359.2,1338.44,1309.84,0.23,15.38,13.52,79.5,Bullish,2023,9
2023-09-11,1365.93,1373.78,1361.19,1372.29,4182226.0,INFY,1364.64,1343.27,1314.05,0.47,11.23,12.59,81.89,Bullish,2023,9
2023-09-12,1377.92,1397.9,1372.9,1395.2,6793161.0,INFY,1372.25,1349.45,1318.55,1.67,11.35,25.0,84.64,Bullish,2023,9
2023-09-13,1398.83,1398.83,1383.63,1392.65,4804686.0,INFY,1376.66,1354.41,1322.68,-0.18,12.54,15.2,80.75,Bullish,2023,9
2023-09-14,1398.83,1405.85,1393.39,1400.64,6444213.0,INFY,1380.39,1360.18,1327.33,0.57,15.36,12.46,84.29,Bullish,2023,9
2023-09-15,1410.91,1411.28,1402.55,1404.96,8657816.0,INFY,1384.92,1366.55,1331.89,0.31,17.44,8.73,87.83,Bullish,2023,9
2023-09-18,1398.74,1398.74,1383.03,1386.56,3991916.0,INFY,1388.32,1371.47,1335.41,-1.31,14.47,15.71,75.64,Bullish,2023,9
2023-09-20,1372.06,1389.63,1372.06,1385.12,4169337.0,INFY,1391.06,1375.13,1338.42,-0.1,10.9,17.57,71.41,Bullish,2023,9
2023-09-21,1381.68,1398.41,1371.87,1395.81,6779195.0,INFY,1394.42,1379.53,1341.88,0.77,7.11,26.54,73.7,Bullish,2023,9
2023-09-22,1386.65,1400.64,1380.43,1390.6,5455613.0,INFY,1393.76,1383.0,1345.03,-0.37,7.24,20.21,69.08,Bullish,2023,9
2023-09-25,1384.75,1384.75,1367.74,1370.16,4217863.0,INFY,1390.55,1383.61,1347.67,-1.47,11.53,17.01,53.29,Bullish,2023,9
2023-09-26,1374.8,1375.5,1356.07,1357.61,3996528.0,INFY,1384.4,1382.39,1350.42,-0.92,15.9,19.43,43.37,Bullish,2023,9
2023-09-27,1353.29,1365.93,1347.76,1363.51,3863586.0,INFY,1378.48,1381.7,1352.69,0.43,14.64,18.17,46.33,Bullish,2023,9
2023-09-28,1364.35,1368.71,1333.77,1337.9,5814602.0,INFY,1371.53,1379.92,1353.34,-1.88,20.53,34.94,41.57,Bullish,2023,9
2023-09-29,1331.07,1344.73,1316.11,1334.19,6068968.0,INFY,1364.25,1377.66,1354.08,-0.28,23.69,28.62,39.28,Bullish,2023,9
